"caseid","weight","wave","state","district","state_district","gender","age","caste","urban","n7ky23","n7ky23_recode"
10231,1.08070364808,"2024","Uttar Pradesh","Kushinagar","Uttar Pradesh, Kushinagar","Female","30-44","Other Castes","Rural","Very worried",1
10232,0.87056682762,"2024","Uttar Pradesh","Hardoi","Uttar Pradesh, Hardoi","Female","30-44","Other Castes","Rural","Very worried",1
10233,0.87056682762,"2024","Uttar Pradesh","Jalaun","Uttar Pradesh, Jalaun","Female","30-44","Other Castes","Rural","Not at all worried",0
10234,0.76049515976,"2024","Uttar Pradesh","Maharajganj","Uttar Pradesh, Maharajganj","Female","45+","Other Castes","Rural","Very worried",1
10235,0.9506189497,"2024","Uttar Pradesh","Mainpuri","Uttar Pradesh, Mainpuri","Female","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
10236,1.56101638056,"2024","Uttar Pradesh","Unnao","Uttar Pradesh, Unnao","Female","45+","Other Castes","Rural","Moderately worried",0
10237,0.66043000716,"2024","Uttar Pradesh","Saharanpur","Uttar Pradesh, Saharanpur","Female","45+","Other Castes","Urban","Moderately worried",0
10238,0.87056682762,"2024","Uttar Pradesh","Lucknow","Uttar Pradesh, Lucknow","Female","30-44","Other Castes","Rural","Very worried",1
10239,0.87056682762,"2024","Uttar Pradesh","Unnao","Uttar Pradesh, Unnao","Female","45+","Scheduled Castes/Tribes","Rural","Very worried",1
10240,1.28083395328,"2024","Uttar Pradesh","Jaunpur","Uttar Pradesh, Jaunpur","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
10241,1.11072319386,"2024","Uttar Pradesh","Kaushambi","Uttar Pradesh, Kaushambi","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
10243,0.53034530878,"2024","Uttar Pradesh","Allahabad","Uttar Pradesh, Allahabad","Female","30-44","Scheduled Castes/Tribes","Urban","Moderately worried",0
10244,0.48031273248,"2024","Uttar Pradesh","Raebareli","Uttar Pradesh, Raebareli","Female","18-29","Other Castes","Rural","Very worried",1
10246,0.42027364092,"2024","Uttar Pradesh","Unnao","Uttar Pradesh, Unnao","Female","30-44","Other Castes","Urban","Very worried",1
10248,1.11072319386,"2024","Uttar Pradesh","Faizabad","Uttar Pradesh, Faizabad","Female","18-29","Other Castes","Rural","Very worried",1
10249,0.81052773606,"2024","Uttar Pradesh","Kanpur Dehat (Ramabai Nagar)","Uttar Pradesh, Kanpur Dehat (Ramabai Nagar)","Female","18-29","Other Castes","Rural","Very worried",1
10250,0.84054728184,"2024","Uttar Pradesh","Jhansi","Uttar Pradesh, Jhansi","Female","30-44","Other Castes","Urban","Very worried",1
10251,0.5503583393,"2024","Uttar Pradesh","Sitapur","Uttar Pradesh, Sitapur","Female","30-44","Other Castes","Rural","Very worried",1
10252,0.58037788508,"2024","Uttar Pradesh","Gorakhpur","Uttar Pradesh, Gorakhpur","Female","45+","Other Castes","Urban","Don't know",0
10253,1.51098380426,"2024","Uttar Pradesh","Saharanpur","Uttar Pradesh, Saharanpur","Female","18-29","Other Castes","Urban","Moderately worried",0
10254,0.87056682762,"2024","Uttar Pradesh","Kushinagar","Uttar Pradesh, Kushinagar","Female","30-44","Other Castes","Rural","Moderately worried",0
10255,2.34152457084,"2024","Uttar Pradesh","Bulandshahr","Uttar Pradesh, Bulandshahr","Female","45+","Other Castes","Rural","Very worried",1
10256,1.09071016334,"2024","Uttar Pradesh","Muzaffarnagar","Uttar Pradesh, Muzaffarnagar","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
10257,0.97063198022,"2024","Uttar Pradesh","Lalitpur","Uttar Pradesh, Lalitpur","Female","18-29","Other Castes","Urban","Very worried",1
10258,0.7504886445,"2024","Uttar Pradesh","Gorakhpur","Uttar Pradesh, Gorakhpur","Female","30-44","Other Castes","Rural","Moderately worried",0
10259,0.58037788508,"2024","Uttar Pradesh","Muzaffarnagar","Uttar Pradesh, Muzaffarnagar","Female","30-44","Other Castes","Urban","Very worried",1
10260,2.07134865882,"2024","Uttar Pradesh","Gorakhpur","Uttar Pradesh, Gorakhpur","Female","45+","Other Castes","Urban","Very worried",1
10261,1.28083395328,"2024","Uttar Pradesh","Basti","Uttar Pradesh, Basti","Female","18-29","Other Castes","Rural","Very worried",1
10262,0.58037788508,"2024","Uttar Pradesh","Faizabad","Uttar Pradesh, Faizabad","Female","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
10263,1.11072319386,"2024","Uttar Pradesh","Gorakhpur","Uttar Pradesh, Gorakhpur","Female","18-29","Other Castes","Rural","Very worried",1
10265,0.42027364092,"2024","Uttar Pradesh","Faizabad","Uttar Pradesh, Faizabad","Female","30-44","Other Castes","Urban","Moderately worried",0
10266,0.61039743086,"2024","Uttar Pradesh","Kanpur Nagar","Uttar Pradesh, Kanpur Nagar","Female","18-29","Other Castes","Urban","Very worried",1
10267,1.28083395328,"2024","Uttar Pradesh","Bareilly","Uttar Pradesh, Bareilly","Female","18-29","Other Castes","Rural","Very worried",1
10268,0.81052773606,"2024","Uttar Pradesh","Ghazipur","Uttar Pradesh, Ghazipur","Female","18-29","Other Castes","Rural","Moderately worried",0
10269,1.32086001432,"2024","Uttar Pradesh","Pilibhit","Uttar Pradesh, Pilibhit","Female","18-29","Other Castes","Rural","Very worried",1
10270,0.42027364092,"2024","Uttar Pradesh","Varanasi","Uttar Pradesh, Varanasi","Female","30-44","Other Castes","Urban","Not at all worried",0
10271,0.42027364092,"2024","Uttar Pradesh","Kanpur Nagar","Uttar Pradesh, Kanpur Nagar","Female","45+","Other Castes","Urban","Moderately worried",0
10272,0.87056682762,"2024","Uttar Pradesh","Bijnor","Uttar Pradesh, Bijnor","Female","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
10273,0.5503583393,"2024","Uttar Pradesh","Barabanki","Uttar Pradesh, Barabanki","Female","30-44","Other Castes","Rural","Very worried",1
10274,1.08070364808,"2024","Uttar Pradesh","Meerut","Uttar Pradesh, Meerut","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
10275,0.69044955294,"2024","Uttar Pradesh","Pilibhit","Uttar Pradesh, Pilibhit","Female","30-44","Other Castes","Rural","Moderately worried",0
10276,1.07069713282,"2024","Uttar Pradesh","Jhansi","Uttar Pradesh, Jhansi","Female","45+","Other Castes","Urban","Moderately worried",0
10277,1.97128350622,"2024","Uttar Pradesh","Ballia","Uttar Pradesh, Ballia","Female","18-29","Other Castes","Rural","Very worried",1
10278,0.67043652242,"2024","Uttar Pradesh","Allahabad","Uttar Pradesh, Allahabad","Female","45+","Other Castes","Urban","Not at all worried",0
10280,1.79116623154,"2024","Uttar Pradesh","Gorakhpur","Uttar Pradesh, Gorakhpur","Female","45+","Other Castes","Urban","Not at all worried",0
10281,1.76114668576,"2024","Uttar Pradesh","Fatehpur","Uttar Pradesh, Fatehpur","Female","18-29","Other Castes","Urban","Not at all worried",0
10282,0.87056682762,"2024","Uttar Pradesh","Budaun","Uttar Pradesh, Budaun","Female","45+","Other Castes","Rural","Very worried",1
10283,0.94061243444,"2024","Uttar Pradesh","Bijnor","Uttar Pradesh, Bijnor","Female","30-44","Other Castes","Urban","Very worried",1
10284,0.9506189497,"2024","Uttar Pradesh","Sonbhadra","Uttar Pradesh, Sonbhadra","Female","30-44","Other Castes","Rural","Moderately worried",0
10285,0.9506189497,"2024","Uttar Pradesh","Sambhal(Bheem Nagar)","Uttar Pradesh, Sambhal(Bheem Nagar)","Female","30-44","Other Castes","Rural","Very worried",1
10286,0.54035182404,"2024","Uttar Pradesh","Hapur (Panchsheel Nagar)","Uttar Pradesh, Hapur (Panchsheel Nagar)","Female","30-44","Other Castes","Rural","Not very worried",0
10287,0.68044303768,"2024","Uttar Pradesh","Varanasi","Uttar Pradesh, Varanasi","Female","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
10288,0.7504886445,"2024","Uttar Pradesh","Sitapur","Uttar Pradesh, Sitapur","Female","45+","Other Castes","Urban","Very worried",1
10289,0.5503583393,"2024","Uttar Pradesh","Chandauli","Uttar Pradesh, Chandauli","Female","30-44","Other Castes","Rural","Moderately worried",0
10290,1.1007166786,"2024","Uttar Pradesh","Maharajganj","Uttar Pradesh, Maharajganj","Female","18-29","Other Castes","Rural","Very worried",1
10291,0.94061243444,"2024","Uttar Pradesh","Gorakhpur","Uttar Pradesh, Gorakhpur","Female","18-29","Other Castes","Rural","Very worried",1
10292,1.09071016334,"2024","Uttar Pradesh","Lakhimpur Kheri","Uttar Pradesh, Lakhimpur Kheri","Female","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
10293,1.63106198738,"2024","Uttar Pradesh","Saharanpur","Uttar Pradesh, Saharanpur","Female","45+","Other Castes","Rural","Moderately worried",0
10294,1.28083395328,"2024","Uttar Pradesh","Hardoi","Uttar Pradesh, Hardoi","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
10295,0.42027364092,"2024","Uttar Pradesh","Gorakhpur","Uttar Pradesh, Gorakhpur","Female","45+","Other Castes","Urban","Very worried",1
10296,1.28083395328,"2024","Uttar Pradesh","Shahjahanpur","Uttar Pradesh, Shahjahanpur","Female","18-29","Other Castes","Rural","Very worried",1
10297,0.98063849548,"2024","Uttar Pradesh","Budaun","Uttar Pradesh, Budaun","Female","18-29","Scheduled Castes/Tribes","Urban","Not at all worried",0
10298,0.44028667144,"2024","Uttar Pradesh","Etah","Uttar Pradesh, Etah","Female","30-44","Other Castes","Rural","Moderately worried",0
10299,0.84054728184,"2024","Uttar Pradesh","Agra","Uttar Pradesh, Agra","Female","18-29","Other Castes","Urban","Moderately worried",0
10300,0.42027364092,"2024","Uttar Pradesh","Saharanpur","Uttar Pradesh, Saharanpur","Female","30-44","Other Castes","Urban","Moderately worried",0
10301,1.54100335004,"2024","Uttar Pradesh","Muzaffarnagar","Uttar Pradesh, Muzaffarnagar","Female","30-44","Other Castes","Rural","Very worried",1
10302,0.66043000716,"2024","Uttar Pradesh","Barabanki","Uttar Pradesh, Barabanki","Female","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
10303,2.06134214356,"2024","Uttar Pradesh","Faizabad","Uttar Pradesh, Faizabad","Female","30-44","Other Castes","Urban","Moderately worried",0
10304,0.42027364092,"2024","Uttar Pradesh","Mathura","Uttar Pradesh, Mathura","Female","30-44","Other Castes","Urban","Very worried",1
10305,0.66043000716,"2024","Uttar Pradesh","Lucknow","Uttar Pradesh, Lucknow","Female","30-44","Other Castes","Urban","Moderately worried",0
10306,1.09071016334,"2024","Uttar Pradesh","Auraiya","Uttar Pradesh, Auraiya","Female","18-29","Other Castes","Rural","Moderately worried",0
10307,0.68044303768,"2024","Uttar Pradesh","Bijnor","Uttar Pradesh, Bijnor","Female","30-44","Other Castes","Rural","Very worried",1
10308,0.53034530878,"2024","Uttar Pradesh","Lucknow","Uttar Pradesh, Lucknow","Female","30-44","Other Castes","Urban","Very worried",1
10309,2.29149199454,"2024","Uttar Pradesh","Bareilly","Uttar Pradesh, Bareilly","Female","45+","Other Castes","Rural","Very worried",1
10310,0.98063849548,"2024","Uttar Pradesh","Kanpur Nagar","Uttar Pradesh, Kanpur Nagar","Female","18-29","Scheduled Castes/Tribes","Urban","Very worried",1
10311,0.83054076658,"2024","Uttar Pradesh","Varanasi","Uttar Pradesh, Varanasi","Female","30-44","Other Castes","Urban","Not at all worried",0
10312,0.66043000716,"2024","Uttar Pradesh","Allahabad","Uttar Pradesh, Allahabad","Female","30-44","Scheduled Castes/Tribes","Urban","Not at all worried",0
10313,1.28083395328,"2024","Uttar Pradesh","Jyotiba Phule Nagar","Uttar Pradesh, Jyotiba Phule Nagar","Female","18-29","Other Castes","Rural","Very worried",1
10314,0.54035182404,"2024","Uttar Pradesh","Gorakhpur","Uttar Pradesh, Gorakhpur","Female","30-44","Scheduled Castes/Tribes","Rural","Not very worried",0
10315,0.97063198022,"2024","Bihar","Muzaffarpur","Bihar, Muzaffarpur","Female","18-29","Other Castes","Rural","Very worried",1
10316,1.97128350622,"2024","Uttar Pradesh","Bulandshahr","Uttar Pradesh, Bulandshahr","Female","18-29","Other Castes","Rural","Not at all worried",0
10317,0.8005212208,"2024","Uttar Pradesh","Ghazipur","Uttar Pradesh, Ghazipur","Female","18-29","Scheduled Castes/Tribes","Rural","Moderately worried",0
10319,1.09071016334,"2024","Uttar Pradesh","Kanpur Dehat (Ramabai Nagar)","Uttar Pradesh, Kanpur Dehat (Ramabai Nagar)","Female","18-29","Other Castes","Rural","Very worried",1
10321,1.28083395328,"2024","Uttar Pradesh","Unnao","Uttar Pradesh, Unnao","Female","18-29","Other Castes","Rural","Very worried",1
10322,0.66043000716,"2024","Uttar Pradesh","Lucknow","Uttar Pradesh, Lucknow","Female","30-44","Other Castes","Urban","Very worried",1
10323,1.09071016334,"2024","Uttar Pradesh","Jalaun","Uttar Pradesh, Jalaun","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
10324,1.08070364808,"2024","Uttar Pradesh","Ghaziabad","Uttar Pradesh, Ghaziabad","Female","45+","Other Castes","Urban","Not at all worried",0
10325,0.68044303768,"2024","Uttar Pradesh","Ballia","Uttar Pradesh, Ballia","Female","30-44","Other Castes","Rural","Very worried",1
10326,1.09071016334,"2024","Uttar Pradesh","Gonda","Uttar Pradesh, Gonda","Female","30-44","Other Castes","Rural","Very worried",1
10328,1.56101638056,"2024","Uttar Pradesh","Fatehpur","Uttar Pradesh, Fatehpur","Female","45+","Other Castes","Rural","Very worried",1
10329,0.73047561398,"2024","Uttar Pradesh","Raebareli","Uttar Pradesh, Raebareli","Female","30-44","Other Castes","Urban","Not at all worried",0
10331,0.87056682762,"2024","Uttar Pradesh","Moradabad","Uttar Pradesh, Moradabad","Female","30-44","Other Castes","Rural","Very worried",1
10332,0.66043000716,"2024","Uttar Pradesh","Mirzapur","Uttar Pradesh, Mirzapur","Female","30-44","Other Castes","Urban","Moderately worried",0
10333,1.09071016334,"2024","Uttar Pradesh","Hamirpur","Uttar Pradesh, Hamirpur","Female","30-44","Other Castes","Rural","Very worried",1
10334,0.57037136982,"2024","Uttar Pradesh","Jhansi","Uttar Pradesh, Jhansi","Female","45+","Other Castes","Urban","Very worried",1
10335,1.09071016334,"2024","Uttar Pradesh","Meerut","Uttar Pradesh, Meerut","Female","18-29","Other Castes","Rural","Not very worried",0
10336,0.87056682762,"2024","Uttar Pradesh","Kanpur Nagar","Uttar Pradesh, Kanpur Nagar","Female","30-44","Other Castes","Rural","Moderately worried",0
10338,0.53034530878,"2024","Uttar Pradesh","Lucknow","Uttar Pradesh, Lucknow","Female","30-44","Other Castes","Urban","Very worried",1
10339,0.86056031236,"2024","Uttar Pradesh","Jaunpur","Uttar Pradesh, Jaunpur","Female","30-44","Other Castes","Rural","Very worried",1
10340,0.53034530878,"2024","Uttar Pradesh","Meerut","Uttar Pradesh, Meerut","Female","18-29","Other Castes","Urban","Very worried",1
10341,0.84054728184,"2024","Uttar Pradesh","Faizabad","Uttar Pradesh, Faizabad","Female","18-29","Other Castes","Urban","Very worried",1
10343,0.66043000716,"2024","Uttar Pradesh","Mau","Uttar Pradesh, Mau","Female","30-44","Other Castes","Urban","Moderately worried",0
10344,0.97063198022,"2024","Uttar Pradesh","Varanasi","Uttar Pradesh, Varanasi","Female","18-29","Other Castes","Urban","Moderately worried",0
10345,0.68044303768,"2024","Uttar Pradesh","Bijnor","Uttar Pradesh, Bijnor","Female","18-29","Other Castes","Rural","Very worried",1
10346,0.69044955294,"2024","Uttar Pradesh","Varanasi","Uttar Pradesh, Varanasi","Female","30-44","Other Castes","Rural","Very worried",1
10347,3.39220867314,"2024","Uttar Pradesh","Bulandshahr","Uttar Pradesh, Bulandshahr","Female","18-29","Other Castes","Rural","Very worried",1
10348,2.1013682046,"2024","Gujarat","Ahmedabad","Gujarat, Ahmedabad","Female","30-44","Other Castes","Urban","Moderately worried",0
10349,1.2007818312,"2024","Uttar Pradesh","Varanasi","Uttar Pradesh, Varanasi","Female","45+","Other Castes","Urban","Very worried",1
10350,1.2508144075,"2024","Uttar Pradesh","Meerut","Uttar Pradesh, Meerut","Female","45+","Other Castes","Urban","Not at all worried",0
10351,1.63106198738,"2024","Uttar Pradesh","Varanasi","Uttar Pradesh, Varanasi","Female","45+","Other Castes","Rural","Very worried",1
10352,0.54035182404,"2024","Uttar Pradesh","Chandauli","Uttar Pradesh, Chandauli","Female","45+","Other Castes","Rural","Very worried",1
10353,0.87056682762,"2024","Uttar Pradesh","Lucknow","Uttar Pradesh, Lucknow","Female","30-44","Other Castes","Rural","Moderately worried",0
10354,0.78050819028,"2024","Gujarat","Rajkot","Gujarat, Rajkot","Female","18-29","Other Castes","Urban","Very worried",1
10355,1.000651526,"2024","Gujarat","Bhavnagar","Gujarat, Bhavnagar","Female","45+","Other Castes","Urban","Not at all worried",0
10356,0.42027364092,"2024","Uttar Pradesh","Farrukhabad","Uttar Pradesh, Farrukhabad","Female","30-44","Other Castes","Urban","Very worried",1
10358,0.9506189497,"2024","Uttar Pradesh","Lalitpur","Uttar Pradesh, Lalitpur","Female","30-44","Other Castes","Rural","Moderately worried",0
10359,0.84054728184,"2024","Uttar Pradesh","Kanpur Nagar","Uttar Pradesh, Kanpur Nagar","Female","30-44","Other Castes","Urban","Very worried",1
10360,0.58037788508,"2024","Gujarat","Surat","Gujarat, Surat","Female","30-44","Other Castes","Urban","Very worried",1
10361,0.53034530878,"2024","Gujarat","Morbi","Gujarat, Morbi","Female","45+","Other Castes","Urban","Moderately worried",0
10362,0.8505537971,"2024","Uttar Pradesh","Muzaffarnagar","Uttar Pradesh, Muzaffarnagar","Female","18-29","Other Castes","Urban","Moderately worried",0
10363,0.53034530878,"2024","Gujarat","Vadodara","Gujarat, Vadodara","Female","30-44","Other Castes","Urban","Not at all worried",0
10364,0.78050819028,"2024","Uttar Pradesh","Lucknow","Uttar Pradesh, Lucknow","Female","45+","Other Castes","Urban","Very worried",1
10366,0.69044955294,"2024","Uttar Pradesh","Mainpuri","Uttar Pradesh, Mainpuri","Female","30-44","Other Castes","Rural","Very worried",1
10367,0.7504886445,"2024","Uttar Pradesh","Bijnor","Uttar Pradesh, Bijnor","Female","30-44","Other Castes","Urban","Moderately worried",0
10368,0.67043652242,"2024","Uttar Pradesh","Budaun","Uttar Pradesh, Budaun","Female","45+","Other Castes","Urban","Very worried",1
